"","2007","2008","2009"
"134",701.774416741469,794.257383783506,862.173275258285
"135",724.676870186043,809.491325037769,867.640716827586
"136",734.751293953374,814.751539686506,867.640716827586
"137",747.857302923967,820.808956423267,867.640716827586
"138",756.592971609956,820.808956423267,876.309572262069
"139",766.155005666808,829.167702323661,888.700464618378
"140",770.04274435101,832.819461145819,888.700464618378
"141",784.244757355446,840.748678044637,909.95086894946
"142",807.183443299418,854.978479587044,928.859119263897
"143",821.194949922186,854.978479587044,933.831301998599
"144",832.282703776368,862.772575716573,933.831301998599
"145",832.282703776368,868.075128008752,940.615500650147
"146",832.282703776368,877.596411973423,945.942452966008
"147",832.282703776368,880.533154209663,945.942452966008
"148",835.592695264129,885.12288322212,964.948884956725
"149",845.264229301464,888.632364691545,967.542141546158
"150",862.47574686743,897.34093980479,970.568560754704
"151",867.318565734262,909.674156830031,975.657974214763
"152",870.431033978959,913.849579943358,978.034063263276
"153",875.468484438602,920.748848325029,978.034063263276
"154",883.331945716292,924.860232677179,1005.09614268202
"155",892.699417392319,924.860232677179,1014.32017811572
"156",900.164151160685,936.227998565304,1017.0456230372
"157",911.233890880598,936.227998565304,1026.67265078858
"158",916.084749512454,946.691483321889,1026.67265078858
"159",916.084749512454,968.903862699987,1030.48574582034
"160",916.084749512454,972.566743771314,1042.14963566074
"161",919.610578850214,986.713623695642,1052.5073040964
"162",919.610578850214,1002.6236239247,1055.40623146296
"163",928.589453213584,1002.6236239247,1068.42971780327
"164",936.780348359108,1018.91074081365,1086.85352779751
"165",949.027641155476,1024.27588601875,1093.10028328319
"166",949.027641155476,1027.38672354346,1104.26925027805
"167",949.027641155476,1027.38672354346,1107.29766036547
"168",952.91259280656,1027.38672354346,1122.29847262203
"169",959.982120562946,1031.17150917789,1122.29847262203
"170",962.98620609829,1031.17150917789,1125.33794329444
"171",976.797390712012,1042.63986780588,1125.33794329444
"172",987.436249436536,1045.33740463274,1132.14442957915
"173",999.518889819813,1051.95701969152,1135.10497288129
"174",1011.86967295729,1054.49698009914,1140.68073494973
"175",1014.43480176653,1073.10166616678,1157.51662936488
"176",1037.77480170149,1076.45061771491,1163.95449449077
"177",1065.68170923611,1076.45061771491,1176.72059619113
"178",1084.43434251435,1083.55115053564,1180.48509564325
"179",1093.5260704314,1093.94486059129,1183.69003292084
"180",1102.58535442349,1104.7318327067,1186.73497834438
"181",1102.58535442349,1106.9311560449,1190.22042355201
"182",1102.58535442349,1116.63881725173,1192.78250408986
"183",1106.07696310172,1116.63881725173,1200.23975718801
"184",1109.69224479409,1123.80861437373,1208.19730414729
"185",1123.20111503306,1131.51804686874,1221.53947819631
"186",1123.20111503306,1146.50067577679,1231.21073828549
"187",1134.78052906157,1159.92813097049,1233.92456483567
"188",1152.2393400863,1162.98677190604,1246.2933901722
"189",1176.70641664347,1169.41131624206,1259.5572351559
"190",1181.33281685371,1172.29461576363,1264.35049175879
"191",1188.42476339459,1181.3658377573,1284.43227993398
"192",1201.76615743814,1184.2380351258,1298.86782093223
"193",1211.73439306224,1191.18659038024,1303.04978960231
"194",1211.73439306224,1193.88999209168,1315.1920269315
"195",1219.3750863753,1199.91055105682,1335.84543142244
"196",1234.10349089715,1202.93177271206,1335.84543142244
"197",1251.58461648873,1202.93177271206,1335.84543142244
"198",1265.0706423968,1213.21978064449,1349.93304205618
"199",1269.56981323643,1229.32345854124,1349.93304205618
"200",1287.55094725603,1234.59651171782,1374.99583084435
"201",1291.65057922922,1242.28593479512,1374.99583084435
"202",1308.27467516512,1242.28593479512,1382.94738201896
"203",1308.27467516512,1268.15703271814,1389.25181178968
"204",1317.58914402161,1268.15703271814,1415.23772677984
"205",1317.58914402161,1289.47804599863,1426.86454798874
"206",1334.87185058532,1293.1979515722,1439.48762190906
"207",1338.5699894368,1299.11402453896,1442.79501498391
"208",1341.03962873431,1302.72034353522,1452.2103064168
"209",1344.15955024958,1310.53874850905,1461.51038947938
"210",1362.18945826646,1310.53874850905,1469.4240466133
"211",1377.11896729112,1317.61308574598,1469.4240466133
"212",1386.43166095483,1336.17508232043,1476.71189730306
"213",1408.99042332034,1342.5073911327,1479.64936945182
"214",1422.52552234912,1360.018865431,1493.77120240493
"215",1445.67375805587,1364.93630494762,1508.51318779469
"216",1448.82239891342,1379.80730993584,1519.85496517808
"217",1452.44756774231,1406.30585838231,1526.25109791229
"218",1452.44756774231,1406.30585838231,1534.78988600697
"219",1455.48993062512,1406.30585838231,1537.98172501968
"220",1473.06584321844,1422.34245006466,1545.34158677412
"221",1489.37248907446,1434.36033556281,1563.28731333745
"222",1495.41280847929,1434.36033556281,1584.88299008506
"223",1511.58939680348,1458.90026034762,1591.20808230974
"224",1516.62171699234,1458.90026034762,1597.88209867326
"225",1516.62171699234,1467.49291835407,1597.88209867326
"226",1544.07439134079,1475.35940263608,1605.88039388897
"227",1551.36210872379,1484.2236967916,1608.48641612807
"228",1571.66345002388,1497.53880460125,1623.72242970991
"229",1571.66345002388,1504.4956919782,1631.73520803766
"230",1590.39837000197,1512.43577587824,1639.92261820606
