"","2014","2012","2013","2011","2010"
"187",395.496924494551,442.626422966099,447.527542592022,462.734840845589,416.595015600526
"188",395.496924494551,450.165366399439,460.178820698247,462.734840845589,419.973685857113
"189",395.496924494551,457.941835560694,467.274016050696,462.734840845589,419.973685857113
"190",395.496924494551,461.108666116933,467.274016050696,462.734840845589,426.533147569798
"191",395.496924494551,461.108666116933,467.274016050696,469.666285873433,426.533147569798
"192",395.496924494551,461.108666116933,467.274016050696,469.666285873433,426.533147569798
"193",400.283058349364,461.108666116933,471.543732222295,481.487040615449,426.533147569798
"194",402.821159336793,464.945531826122,471.543732222295,484.858632815891,433.499887267364
"195",405.386273951291,464.945531826122,471.543732222295,488.462716845717,433.499887267364
"196",408.059627753911,464.945531826122,471.543732222295,499.864230329017,455.234708274673
"197",413.943529970142,464.945531826122,471.543732222295,499.864230329017,457.955832997696
"198",423.360613316569,467.973247425722,471.543732222295,499.864230329017,460.428554122121
"199",423.360613316569,486.937223020681,471.543732222295,503.287038882098,460.428554122121
"200",423.360613316569,489.768849133894,489.581936111368,510.872749727451,462.858829290467
"201",426.082981795778,489.768849133894,489.581936111368,510.872749727451,462.858829290467
"202",426.082981795778,489.768849133894,493.148557034382,516.319113261916,472.556400816779
"203",433.39659550387,489.768849133894,493.148557034382,516.319113261916,472.556400816779
"204",438.894882505356,489.768849133894,493.148557034382,516.319113261916,472.556400816779
"205",438.894882505356,505.369923331449,496.340656329379,516.319113261916,472.556400816779
"206",456.020652263876,505.369923331449,510.936725096887,531.215068714787,472.556400816779
"207",456.020652263876,514.233055388285,510.936725096887,531.215068714787,472.556400816779
"208",456.020652263876,518.035631816295,510.936725096887,541.558825590443,478.035439947706
"209",456.020652263876,521.58095685529,514.883545214802,541.558825590443,487.658312447268
"210",464.897903940105,529.602121713141,521.631002731067,541.558825590443,490.050892174758
"211",464.897903940105,529.602121713141,524.722379273102,541.558825590443,503.123378771372
"212",464.897903940105,529.602121713141,524.722379273102,546.869142953869,506.30541380966
"213",481.899153081422,533.465923620278,524.722379273102,546.869142953869,509.911019238543
"214",481.899153081422,538.522039510469,524.722379273102,546.869142953869,517.244621382001
"215",481.899153081422,557.74825286033,524.722379273102,546.869142953869,522.240523527091
"216",490.111700994456,557.74825286033,524.722379273102,551.497380206438,522.240523527091
"217",494.176902824551,560.224153619236,528.598956583372,561.961416121647,522.240523527091
"218",494.176902824551,560.224153619236,528.598956583372,564.461092947607,527.822943867533
"219",499.279482938614,564.77766851216,528.598956583372,569.943010192714,534.300259306159
"220",499.279482938614,574.719517331122,528.598956583372,573.219895885451,554.42409007155
"221",499.279482938614,574.719517331122,528.598956583372,575.806787429449,566.257252807134
"222",499.279482938614,574.719517331122,528.598956583372,575.806787429449,568.60276118765
"223",502.355155108865,574.719517331122,542.044856702619,598.9981000856,572.106683486889
"224",513.843562037301,574.719517331122,551.470810703786,602.802378549426,572.106683486889
"225",513.843562037301,591.873794548381,557.190290698381,602.802378549426,577.525556334415
"226",516.492897109641,600.362714032919,560.382775055728,602.802378549426,581.243581488068
"227",529.544385892097,600.362714032919,560.382775055728,611.883343151968,581.243581488068
"228",529.544385892097,603.526048354697,565.971566061016,611.883343151968,581.243581488068
"229",534.107800007795,603.526048354697,569.993928173395,611.883343151968,584.028204846937
"230",536.487933208352,603.526048354697,577.283727957036,616.550261307523,584.028204846937
