"","2007","2008","2009"
"114",583.585388111434,564.457051540327,538.020649516772
"115",588.392339221198,581.334611014876,538.020649516772
"116",594.545052076047,581.334611014876,541.378402765926
"117",615.935670516689,584.780707492107,541.378402765926
"118",625.026327198667,586.979972864684,541.378402765926
"119",625.026327198667,602.465132488112,541.378402765926
"120",628.675686839674,609.831388010285,541.378402765926
"121",640.599624932614,637.568362858472,541.378402765926
"122",657.742527053974,641.178600603629,541.378402765926
"123",657.742527053974,645.721823147393,541.378402765926
"124",677.811257706852,647.985539803864,541.378402765926
"125",677.811257706852,662.296593127908,549.446759216572
"126",686.253409701294,662.296593127908,562.137098470101
"127",705.609798180386,664.666937297008,566.865447654494
"128",705.609798180386,685.402308777998,570.357253286808
"129",711.822230844152,691.185165385419,573.789271274764
"130",711.822230844152,712.9386345176,573.789271274764
