"","2012","2011","2009","2010"
"163",791.909798765515,740.09135651323,835.75072706481,837.14830790333
"164",791.909798765515,744.85186391784,838.835083930754,837.14830790333
"165",798.742916109726,758.301747965492,853.463258837762,845.961695273282
"166",819.581995390335,760.714676565054,866.55640646708,850.620748063707
"167",828.93485214701,760.714676565054,880.339223345685,871.832406428166
"168",839.87034696979,760.714676565054,880.339223345685,871.832406428166
"169",860.167103159102,773.029879869845,880.339223345685,871.832406428166
"170",866.813194447512,773.029879869845,895.342313322336,874.378147547479
"171",879.229073414645,786.100922711879,903.085726047863,877.296453712146
"172",879.229073414645,790.517870073477,923.300099055077,883.53739779263
"173",879.229073414645,800.042603958612,923.300099055077,892.196118815966
"174",890.138081711914,805.495591893785,932.91396269346,892.196118815966
"175",896.086213063585,812.827018565341,932.91396269346,897.474743832658
"176",916.159334405607,812.827018565341,932.91396269346,911.993329341843
"177",931.946382685549,812.827018565341,941.850656000923,933.057356869961
"178",931.946382685549,824.933600158168,941.850656000923,940.483757172152
"179",931.946382685549,824.933600158168,944.654408125104,940.483757172152
"180",934.708381119741,824.933600158168,951.04062628924,950.400035776829
"181",934.708381119741,838.581172744756,962.010968933801,957.203221111702
"182",948.778395253252,838.581172744756,980.900821602446,966.475689691134
"183",958.004423976812,855.165078292284,987.782244940211,968.728398946079
"184",961.123783184749,857.874609183935,998.443779381299,974.489855117055
"185",961.123783184749,860.406863735117,1020.40899252295,988.11342707296
"186",977.592615655468,867.134897158051,1030.5685546732,995.266512411301
"187",1000.67480344737,867.134897158051,1051.91348233678,1017.43790643819
"188",1005.8228091628,880.357904335299,1058.54883526913,1019.6867496588
"189",1019.47094519642,900.833498760295,1060.78001159025,1023.15826039592
"190",1043.49506926953,900.833498760295,1064.73970885132,1034.26944156579
"191",1065.60453986419,903.051636681817,1064.73970885132,1036.50602538896
"192",1074.37099269433,910.382473229159,1064.73970885132,1046.649347292
"193",1078.76062461185,913.922750897087,1068.60444647897,1056.70531077516
"194",1078.76062461185,920.602282641121,1087.96386148214,1059.4466944311
"195",1085.36690398067,923.769087117113,1090.25189379827,1059.4466944311
"196",1088.08276537902,923.769087117113,1094.61192755968,1062.88623543869
"197",1105.33413330312,931.769363494734,1108.89659215085,1062.88623543869
"198",1105.33413330312,935.230517368807,1116.69043613338,1072.5560869245
"199",1117.54214295023,941.680857368676,1116.69043613338,1076.91402346546
"200",1117.54214295023,941.680857368676,1116.69043613338,1076.91402346546
"201",1124.37789108522,950.105423670346,1123.55756903206,1080.8706366488
"202",1139.22638047066,960.322718426377,1133.56475111598,1087.52829465473
"203",1143.67538256157,963.892308148036,1133.56475111598,1094.07561812447
"204",1158.67195621955,963.892308148036,1133.56475111598,1114.51275670358
"205",1161.22332346002,966.360620659122,1151.92658949284,1124.74179487998
"206",1161.22332346002,974.078762786984,1161.14762889855,1129.41757636478
"207",1171.79102695876,982.75765908344,1165.28308211766,1133.98249999122
"208",1171.79102695876,985.736113988115,1168.60228221522,1144.32372461422
"209",1178.69798970663,998.842533661225,1174.94461427599,1148.56039698335
"210",1185.4998635352,998.842533661225,1184.07751308544,1161.00672413485
"211",1200.15442303625,1005.8745191178,1188.93718599948,1176.62556370278
"212",1212.07443996331,1005.8745191178,1188.93718599948,1180.0203676996
"213",1225.46228185605,1027.38897146568,1194.44377491924,1198.58401621979
"214",1230.27697116044,1040.28581873118,1205.49687114605,1218.80198300138
"215",1239.55413626133,1040.28581873118,1210.22696753183,1218.80198300138
"216",1252.69653273078,1044.56765134125,1212.69252987009,1218.80198300138
"217",1256.17413987441,1051.74666628162,1225.29851785352,1218.80198300138
"218",1256.17413987441,1060.70477227782,1225.29851785352,1226.58064726565
"219",1256.17413987441,1066.0392580968,1225.29851785352,1226.58064726565
"220",1263.03318383541,1075.45114852474,1227.6691203103,1229.83667592454
"221",1265.7548078216,1075.45114852474,1230.97760453817,1236.07863803419
"222",1275.58732709931,1087.42311087967,1241.60599975132,1260.22406977638
"223",1275.58732709931,1095.76571528112,1249.08279306845,1279.44446384281
"224",1275.58732709931,1100.54600771174,1249.08279306845,1283.62572762018
"225",1277.95211328772,1108.52193517684,1261.13046876876,1296.79755335871
"226",1277.95211328772,1114.59285944146,1269.62416701158,1305.0267651554
"227",1280.16092205915,1114.59285944146,1269.62416701158,1305.0267651554
"228",1280.16092205915,1114.59285944146,1279.80877295472,1323.71123391761
"229",1288.51645311752,1118.13041406113,1293.53835648122,1323.71123391761
"230",1288.51645311752,1120.63935719013,1302.31927512723,1339.47742326318
