"","2008","2009","2010"
"159",927.378505640947,843.022102952145,804.029019747903
"160",934.233922243104,849.737472203003,823.454616460188
"161",957.808717919115,855.625561494381,844.803533025001
"162",977.184513505365,857.849292424601,844.803533025001
"163",985.442276341242,862.745975538493,851.742844387355
"164",1004.27896442338,869.149803431522,859.182270858596
"165",1013.87025294765,872.975555439445,881.426753753152
"166",1028.72047040854,887.089992143656,881.426753753152
"167",1028.72047040854,889.792849767422,881.426753753152
"168",1031.40871871344,894.608154604792,881.426753753152
"169",1045.10664437285,906.088520865222,881.426753753152
"170",1061.86021623127,918.007104583919,892.780811027972
"171",1065.89682840326,923.268335131943,908.781711009326
"172",1065.89682840326,927.848401730386,914.702180161494
"173",1082.15446140567,938.650730069276,935.700642300745
"174",1084.65009348252,956.678244341151,941.281481877142
"175",1089.98899881626,969.409203947231,950.41678236165
"176",1105.84138890457,976.650214680397,974.217526360931
"177",1109.83624214817,976.650214680397,986.557499164423
"178",1113.26706947614,985.2576451268,1008.57850231578
"179",1113.26706947614,995.433218601283,1015.24794045615
"180",1122.40064828284,1008.67054586058,1015.24794045615
"181",1122.40064828284,1016.21749857484,1020.89949168563
"182",1125.3332699095,1022.3876015576,1025.04633526389
"183",1129.34787344076,1028.21459532728,1040.71965019544
"184",1148.9055613141,1032.41987593018,1051.33273144983
"185",1157.60214072039,1039.87752622166,1078.35914480558
"186",1161.01307164303,1055.72983408555,1087.14317989441
"187",1166.28071281905,1057.93975094104,1091.70047240154
"188",1175.46749371237,1070.81845630992,1106.91244099149
"189",1179.64570664954,1070.81845630992,1119.54318384985
"190",1184.14135362058,1070.81845630992,1132.82489780707
"191",1187.32794849199,1076.25287181983,1132.82489780707
"192",1204.26973741699,1080.48654264297,1135.4661755977
"193",1223.68307722662,1085.3569759542,1139.77231361193
"194",1234.65647256262,1095.33840994686,1139.77231361193
"195",1234.65647256262,1112.19226293139,1139.77231361193
"196",1258.50821128957,1116.86868050816,1162.58366966188
"197",1258.50821128957,1126.57194409519,1170.4894991147
"198",1261.42229572586,1134.48081198267,1183.84011409242
"199",1285.64285096787,1142.40938103307,1187.2498232188
"200",1301.3139999794,1148.86013750902,1194.80665142237
"201",1305.09661575908,1156.2949540472,1194.80665142237
"202",1307.88719338196,1156.2949540472,1194.80665142237
"203",1314.44459965614,1156.2949540472,1199.9498030206
"204",1314.44459965614,1156.2949540472,1199.9498030206
"205",1322.22113320135,1173.27908297403,1216.65628218324
"206",1334.27772523392,1173.27908297403,1216.65628218324
"207",1334.27772523392,1176.3384886137,1231.80472850288
"208",1347.37268739987,1179.29641080176,1237.95625351819
